frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
3349,-93.14,-292.76,1.63,82|84|86,3,111953,111953,,0,,0,,
3350,-92.19,-292.58,1.21,84|86,2,111953,111953,,0,,0,,
3351,-91.94,-292.38,1.20,82|84|86,3,111953,111953,,0,,0,,
3352,-91.59,-293.14,1.36,84|86,2,111953,111953,,0,,0,,
3353,-91.05,-292.49,1.10,84|86,2,111953,111953,,0,,0,,
3354,-91.26,-293.25,1.23,82|84|86,3,111953,111953,,0,,0,,
3355,-90.47,-292.69,1.39,82|84|86,3,111953,111953,,0,,0,,
3356,-89.75,-292.75,1.33,84|86,2,111953,111953,,0,,0,,
3357,-89.38,-293.15,1.37,84,1,111953,111953,,0,,0,,
3358,-89.21,-293.55,1.22,82|84|86|89,4,111953,116383,89,1,,0,,
3359,-88.86,-292.78,1.54,82|84|86|89,4,116383,116383,,0,,0,,
3360,-88.35,-293.01,1.35,84|86|89,3,116383,116383,,0,,0,,
3361,-87.54,-293.10,1.37,84,1,116383,116383,,0,,0,,
3362,-87.79,-293.72,1.29,,0,116383,116383,,0,,0,,
3363,-87.19,-293.75,1.31,84|86|89,3,116383,116383,,0,,0,,
3364,-85.88,-293.49,1.50,84|86|88|89,4,116383,113252,88,1,37,1,2781.0,7497
3365,-85.99,-293.44,1.24,84|86|88|89,4,113252,113252,,0,,0,,
3366,-85.65,-293.55,1.42,84|86|88|89,4,113252,113252,,0,,0,,
3367,-85.08,-293.77,1.35,84|86|88|89,4,113252,113252,,0,,0,,
3368,-84.77,-293.72,1.18,84|86|88|89,4,113252,113252,,0,,0,,
3369,-83.80,-294.25,1.21,84|86|88|89,4,113252,113252,,0,,0,,
3370,-83.75,-294.11,1.25,84|86|88|89,4,113252,113252,,0,,0,,
3371,-83.26,-293.94,1.43,84|86|88|89,4,113252,113252,,0,,0,,
3372,-82.69,-294.44,1.14,86|88|89,3,113252,113252,,0,,0,,
3373,-82.32,-294.68,1.09,84|86|88|89,4,113252,113252,,0,,0,,
3374,-81.63,-294.36,1.19,84|86|89,3,113252,113252,,0,,0,,
3375,-81.99,-294.27,1.28,84|86|88|89,4,113252,113252,,0,,0,,
3376,-80.90,-294.20,1.16,84|86|88|89,4,113252,113252,,0,,0,,
3377,-80.89,-294.40,1.38,84|86|88|89,4,113252,113252,,0,,0,,
3378,-79.82,-294.38,1.36,84|86|88|89,4,113252,113252,,0,,0,,
3379,-79.92,-294.60,1.33,88,1,113252,113252,,0,,0,,
3380,-79.12,-295.26,1.40,84|86|88|89,4,113252,113252,,0,,0,,
3381,-78.96,-294.72,1.14,84|86|89,3,113252,113252,,0,,0,,
3382,-78.32,-294.65,1.18,84|86|88|89,4,113252,113252,,0,,0,,
3383,-77.58,-295.26,1.05,86|88,2,113252,113252,,0,,0,,
3384,-77.70,-295.28,1.08,84|86|88|89,4,113252,113252,,0,,0,,
3385,-77.09,-295.51,1.29,84|86|88|89,4,113252,113252,,0,,0,,
3386,-76.41,-294.93,1.20,84|86|88|89,4,113252,113252,,0,,0,,
3387,-75.68,-295.39,1.18,84|86|88|89,4,113252,113252,,0,,0,,
3388,-75.42,-295.20,1.27,84|86,2,113252,113252,,0,,0,,
3389,-75.53,-295.11,1.17,84|86|88|89,4,113252,113252,,0,,0,,
3390,-74.88,-295.35,1.37,84|86|88|89,4,113252,113252,,0,,0,,
3391,-74.19,-295.70,1.57,86|88|89,3,113252,113252,,0,,0,,
3392,-73.93,-295.91,1.13,84|86|88|89,4,113252,113252,,0,,0,,
3393,-73.42,-295.43,1.41,84|86|88|89,4,113252,113252,,0,,0,,
3394,-73.19,-295.78,1.22,84|86|88|89,4,113252,113252,,0,,0,,
3395,-72.79,-295.63,1.55,84|86|88|89,4,113252,113252,,0,,0,,
3396,-72.12,-295.81,1.46,86|88|89,3,113252,113252,,0,,0,,
3397,-71.81,-295.76,1.09,86|88|89,3,113252,113252,,0,,0,,
3398,-71.26,-295.91,1.48,86|88|89,3,113252,113252,,0,,0,,
3399,-70.80,-296.12,1.23,86|88|89,3,113252,113252,,0,,0,,
3400,-70.15,-296.79,1.27,86|88|89,3,113252,113252,,0,,0,,
3401,-69.61,-296.37,1.16,84|86|89,3,113252,113252,,0,,0,,
3402,-69.70,-295.94,1.28,86|88|89,3,113252,113252,,0,,0,,
3403,-68.50,-297.13,1.07,86|88|89,3,113252,113252,,0,,0,,
3404,-68.70,-296.64,1.25,84|86|89,3,113252,113252,,0,,0,,
3405,-68.22,-296.56,1.51,86|88|89,3,113252,113252,,0,,0,,
3406,-67.52,-296.87,1.29,86|88|89,3,113252,113252,,0,,0,,
3407,-67.16,-296.95,1.42,86|88|89,3,113252,113252,,0,,0,,
3408,-66.83,-296.63,1.35,86|88|89,3,113252,113252,,0,,0,,
3409,-66.04,-296.95,1.24,88,1,113252,113252,,0,,0,,
3410,-66.42,-297.67,1.05,86|88|89,3,113252,113252,,0,,0,,
3411,-65.50,-297.37,1.24,86|88|89,3,113252,113252,,0,,0,,
3412,-64.84,-296.82,1.37,86|88|89,3,113252,113252,,0,,0,,
3413,-64.66,-297.07,1.42,88,1,113252,113252,,0,,0,,
3414,-64.59,-297.55,1.28,88,1,113252,113252,,0,,0,,
3415,-63.65,-298.03,1.18,86|88|89,3,113252,113252,,0,,0,,
3416,-63.32,-297.39,1.23,86|88|89,3,113252,113252,,0,,0,,
3417,-62.45,-297.38,1.38,86|88|89,3,113252,113252,,0,,0,,
3418,-62.29,-297.62,1.45,86|88|89,3,113252,113252,,0,,0,,
3419,-62.12,-297.41,1.44,86|88|89,3,113252,113252,,0,,0,,
3420,-61.67,-297.50,1.47,86|88|89,3,113252,113252,,0,,0,,
3421,-61.27,-297.60,1.29,86|88|89,3,113252,113252,,0,,0,,
3422,-60.36,-298.02,1.15,86|88|89,3,113252,113252,,0,,0,,
3423,-60.09,-297.63,1.36,86|88|89,3,113252,113252,,0,,0,,
3424,-59.27,-298.37,1.47,86|88|89,3,113252,113252,,0,,0,,
3425,-59.20,-298.00,1.37,,0,113252,113252,,0,,0,,
3426,-59.47,-298.28,1.14,86|88|89,3,113252,113252,,0,,0,,
3427,-57.90,-298.07,1.29,86|88|89,3,113252,113252,,0,,0,,
3428,-57.87,-299.02,1.35,86|88|89,3,113252,113252,,0,,0,,
3429,-57.50,-298.09,1.37,86|89,2,113252,113252,,0,,0,,
3430,-57.20,-298.27,1.18,88,1,113252,113252,,0,,0,,
3431,-56.63,-298.85,1.01,86|88|89,3,113252,113252,,0,,0,,
3432,-56.15,-298.90,1.57,86|88|89,3,113252,113252,,0,,0,,
3433,-55.57,-298.72,1.13,86|88|89,3,113252,113252,,0,,0,,
3434,-54.95,-298.74,1.20,86|88|89,3,113252,113252,,0,,0,,
3435,-54.36,-298.64,1.02,88,1,113252,113252,,0,,0,,
3436,-54.64,-299.03,1.07,88,1,113252,113252,,0,,0,,
3437,-54.23,-298.82,1.10,86|88|89,3,113252,113252,,0,,0,,
3438,-53.31,-299.07,0.94,88|89,2,113252,113252,,0,,0,,
3439,-53.27,-299.48,0.96,86|88|89,3,113252,113252,,0,,0,,
3440,-52.81,-298.93,0.98,86|88|89,3,113252,113252,,0,,0,,
3441,-52.22,-299.43,1.45,88,1,113252,113252,,0,,0,,
3442,-52.06,-299.71,1.25,86|89,2,113252,113252,,0,,0,,
3443,-51.61,-298.83,1.43,88|89,2,113252,113252,,0,,0,,
3444,-50.62,-299.50,1.08,88|89,2,113252,113252,,0,,0,,
3445,-50.47,-299.47,1.52,86|88|89,3,113252,113252,,0,,0,,
3446,-49.77,-299.33,1.32,88|89,2,113252,113252,,0,,0,,
3447,-49.16,-300.09,1.45,88,1,113252,113252,,0,,0,,
3448,-49.33,-299.96,1.27,,0,113252,113252,,0,,0,,
3449,-48.72,-299.88,1.04,88|89,2,113252,113252,,0,,0,,
3450,-47.71,-299.45,1.18,88|89|91,3,113252,111327,91,1,40|39,2,2805.0|2816.0,5618|4282
3451,-47.51,-299.91,1.16,88|91,2,111327,111327,,0,,0,,
3452,-47.04,-300.05,1.28,88|89|91,3,111327,111327,,0,,0,,
3453,-46.77,-300.46,1.22,88|89|91,3,111327,111327,,0,,0,,
3454,-46.05,-300.14,1.10,88|89|91,3,111327,111327,,0,,0,,
3455,-45.44,-300.23,1.21,88|89|91,3,111327,111327,,0,,0,,
3456,-45.25,-299.88,1.44,88|89|91,3,111327,111327,,0,,0,,
3457,-44.77,-300.31,1.22,88|91,2,111327,111327,,0,,0,,
3458,-44.63,-300.63,1.06,88|89|91,3,111327,111327,,0,,0,,
3459,-44.02,-300.66,1.10,88|89|91,3,111327,111327,,0,,0,,
3460,-43.12,-300.69,1.21,88|89|91,3,111327,111327,,0,,0,,
3461,-42.88,-300.81,1.25,88,1,111327,111327,,0,,0,,
3462,-42.88,-301.15,0.99,88|89|91,3,111327,111327,,0,,0,,
3463,-42.13,-300.57,1.34,88|89|91,3,111327,111327,,0,,0,,
3464,-41.44,-301.18,1.39,88,1,111327,111327,,0,,0,,
3465,-41.81,-301.40,1.12,88|91,2,111327,111327,,0,,0,,
3466,-41.15,-301.21,1.25,88|89|91,3,111327,111327,,0,,0,,
3467,-40.55,-300.96,1.22,88|89|91,3,111327,111327,,0,,0,,
3468,-39.67,-301.42,1.40,88|91,2,111327,111327,,0,,0,,
3469,-40.00,-301.33,1.32,89|91,2,111327,111327,,0,,0,,
3470,-39.12,-301.25,1.22,88|89|91,3,111327,111327,,0,,0,,
3471,-38.89,-301.57,1.32,88|89|91,3,111327,111327,,0,,0,,
3472,-38.33,-301.63,1.42,88|89|91,3,111327,111327,,0,,0,,
3473,-37.74,-301.70,1.32,88|91,2,111327,111327,,0,,0,,
3474,-37.31,-301.77,1.17,88|89|91,3,111327,111327,,0,,0,,
3475,-36.84,-301.65,1.17,88|91,2,111327,111327,,0,,0,,
3476,-36.66,-302.28,1.27,88|89|91,3,111327,111327,,0,,0,,
3477,-35.63,-301.51,1.03,88|89|91,3,111327,111327,,0,,0,,
3478,-36.15,-302.14,1.30,88|91,2,111327,111327,,0,,0,,
3479,-35.09,-302.32,1.09,88|89|91,3,111327,111327,,0,,0,,
3480,-34.78,-302.07,1.24,88|89|91,3,111327,111327,,0,,0,,
3481,-34.42,-302.47,1.28,88|91,2,111327,111327,,0,,0,,
3482,-33.77,-302.39,1.16,88|89|91,3,111327,111327,,0,,0,,
3483,-33.49,-302.45,1.38,88|89,2,111327,111327,,0,,0,,
3484,-33.69,-302.31,1.41,91,1,111327,111327,,0,,0,,
3485,-32.91,-302.43,1.18,88|91,2,111327,111327,,0,,0,,
3486,-32.05,-302.60,1.22,88|91,2,111327,111327,,0,,0,,
3487,-30.80,-303.00,1.28,88|91,2,111327,111327,,0,,0,,
3488,-31.22,-303.23,1.53,,0,111327,111327,,0,,0,,
3489,-30.83,-302.91,1.13,89,1,111327,111327,,0,,0,,
3490,-30.51,-302.36,1.42,91,1,111327,111327,,0,,0,,
3491,-29.69,-302.83,1.07,91,1,111327,111327,,0,,0,,
3492,-29.29,-302.94,1.15,88|91,2,111327,111327,,0,,0,,
3493,-29.00,-303.36,1.22,88|91,2,111327,111327,,0,,0,,
3494,-28.42,-303.50,1.17,91,1,111327,111327,,0,,0,,
3495,-28.24,-303.12,1.26,89|91,2,111327,111327,,0,,0,,
3496,-28.05,-303.21,1.22,91,1,111327,111327,,0,,0,,
3497,-27.76,-303.28,1.11,91|93,2,111327,114394,93,1,,0,,
3498,-26.71,-303.52,1.00,91|93,2,114394,114394,,0,,0,,
3499,-25.92,-303.96,1.20,89|91|93,3,114394,114394,,0,,0,,
3500,-25.90,-303.17,1.37,91|93,2,114394,114394,,0,,0,,
3501,-25.24,-304.15,1.19,88|91,2,114394,114394,,0,,0,,
3502,-25.38,-304.13,1.41,91|93,2,114394,114394,,0,,0,,
3503,-24.38,-304.15,1.33,91|93,2,114394,114394,,0,,0,,
3504,-24.16,-304.15,1.25,91|93,2,114394,114394,,0,,0,,
3505,-23.46,-304.19,1.19,91|93,2,114394,114394,,0,,0,,
3506,-22.89,-304.29,1.26,91|93,2,114394,114394,,0,,0,,
3507,-22.56,-304.16,1.20,91|93,2,114394,114394,,0,,0,,
3508,-22.17,-304.33,1.28,91|93,2,114394,114394,,0,,0,,
3509,-21.76,-304.47,1.53,91|93,2,114394,114394,,0,,0,,
3510,-21.44,-304.71,1.19,,0,114394,114394,,0,,0,,
3511,-21.14,-304.27,1.10,91|93,2,114394,114394,,0,,0,,
3512,-20.38,-304.54,1.02,91|93,2,114394,114394,,0,,0,,
3513,-20.00,-304.62,1.13,91|93,2,114394,114394,,0,,0,,
3514,-19.61,-304.75,1.04,91|93,2,114394,114394,,0,,0,,
3515,-19.72,-304.72,1.41,91|93,2,114394,114394,,0,,0,,
3516,-18.61,-305.10,1.24,91|93,2,114394,114394,,0,,0,,
3517,-17.94,-304.90,1.11,91|93,2,114394,114394,,0,,0,,
3518,-18.10,-304.72,1.08,91,1,114394,114394,,0,,0,,
3519,-17.73,-305.11,1.22,91|93,2,114394,114394,,0,,0,,
3520,-17.02,-305.22,1.22,91|93,2,114394,114394,,0,,0,,
3521,-16.73,-305.73,1.26,91|93,2,114394,114394,,0,,0,,
3522,-16.58,-305.18,1.12,91|93,2,114394,114394,,0,,0,,
3523,-15.53,-305.89,1.36,91|93,2,114394,114394,,0,,0,,
3524,-15.36,-305.90,1.06,91|93,2,114394,114394,,0,,0,,
3525,-14.67,-305.34,1.38,91|93,2,114394,114394,,0,,0,,
3526,-14.17,-305.35,1.37,91|93,2,114394,114394,,0,,0,,
3527,-13.83,-305.68,0.91,91,1,114394,114394,,0,,0,,
3528,-13.50,-306.32,1.27,91|93,2,114394,114394,,0,,0,,
3529,-12.63,-305.71,1.20,91|93,2,114394,114394,,0,,0,,
3530,-12.66,-306.36,1.42,91,1,114394,114394,,0,,0,,
3531,-12.07,-306.43,1.35,91|93,2,114394,114394,,0,,0,,
3532,-11.25,-306.25,1.13,91,1,114394,114394,,0,,0,,
3533,-11.67,-306.56,1.10,91|93,2,114394,114394,,0,,0,,
3534,-10.42,-306.43,1.26,91|93,2,114394,114394,,0,,0,,
3535,-10.08,-306.45,1.34,91|93,2,114394,114394,,0,,0,,
3536,-9.65,-306.26,0.99,91|93,2,114394,114394,,0,,0,,
3537,-9.17,-306.84,1.15,91,1,114394,114394,,0,,0,,
3538,-9.37,-306.81,0.99,91|93,2,114394,114394,,0,,0,,
3539,-8.42,-306.57,1.38,91|93|95,3,114394,116804,95,1,,0,,
3540,-8.31,-306.87,1.54,91|93|95,3,116804,116804,,0,,0,,
3541,-7.84,-306.17,1.34,91|93|95,3,116804,116804,,0,,0,,
3542,-6.84,-306.67,1.16,91|95,2,116804,116804,,0,,0,,
3543,-7.00,-306.88,1.22,91|95,2,116804,116804,,0,,0,,
3544,-6.49,-306.96,1.02,91|93|95,3,116804,116804,,0,,0,,
3545,-6.48,-306.96,1.08,91|93|95,3,116804,116804,,0,,0,,
3546,-5.56,-307.07,1.12,91|93|95,3,116804,116804,,0,,0,,
3547,-4.83,-306.94,1.35,91|93|95,3,116804,116804,,0,,0,,
3548,-4.49,-307.27,1.08,91|95,2,116804,116804,,0,,0,,
3549,-4.01,-307.43,0.96,91|93|95,3,116804,116804,,0,,0,,
3550,-3.88,-307.43,1.16,91|93|95,3,116804,116804,,0,,0,,
3551,-2.94,-307.74,1.01,91|93|95,3,116804,116804,,0,,0,,
3552,-2.58,-307.21,1.14,91|93|95,3,116804,116804,,0,,0,,
3553,-2.45,-307.57,1.27,91|95,2,116804,116804,,0,,0,,
3554,-2.07,-307.81,0.94,91|95,2,116804,116804,,0,,0,,
3555,-1.25,-308.14,1.16,91|93|95,3,116804,116804,,0,,0,,
3556,-0.94,-307.98,1.13,91|93|95,3,116804,116804,,0,,0,,
3557,-0.29,-307.75,1.29,91|93|95,3,116804,116804,,0,,0,,
3558,-0.50,-308.10,1.33,91,1,116804,116804,,0,,0,,
3559,0.13,-308.39,1.11,91|93|95,3,116804,116804,,0,,0,,
3560,0.50,-308.31,1.24,91|93|95,3,116804,116804,,0,,0,,
3561,1.46,-307.99,1.22,91|93|95,3,116804,116804,,0,,0,,
3562,1.89,-307.68,1.19,91|95,2,116804,116804,,0,,0,,
3563,2.08,-308.60,1.14,91|95,2,116804,116804,,0,,0,,
3564,3.04,-308.57,1.03,91|93|95,3,116804,116804,,0,,0,,
3565,2.79,-308.69,1.21,91|93|95,3,116804,116804,,0,,0,,
3566,3.43,-308.73,1.13,91|93|95,3,116804,116804,,0,,0,,
3567,4.26,-308.84,1.10,91|93|95,3,116804,116804,,0,,0,,
3568,4.58,-309.10,1.08,91|93|95,3,116804,116804,,0,,0,,
3569,5.42,-308.38,0.99,91|95,2,116804,116804,,0,,0,,
3570,5.15,-309.54,1.17,91,1,116804,116804,,0,,0,,
3571,5.71,-308.83,1.02,91|93|95,3,116804,116804,,0,,0,,
3572,6.16,-309.31,1.18,91|95,2,116804,116804,,0,,0,,
3573,6.65,-309.22,1.10,91|93|95,3,116804,116804,,0,,0,,
3574,7.37,-308.79,1.21,91|93|95,3,116804,116804,,0,,0,,
3575,7.83,-308.76,1.16,91|93|95,3,116804,116804,,0,,0,,
3576,8.81,-308.95,1.10,93|95,2,116804,116804,,0,,0,,
3577,9.09,-308.24,1.10,93|95,2,116804,116804,,0,,0,,
3578,10.59,-308.27,1.10,93|95,2,116804,116804,,0,,0,,
3579,11.16,-307.54,1.05,93|95,2,116804,116804,,0,,0,,
3580,12.08,-307.33,1.02,93|95,2,116804,116804,,0,,0,,
3581,13.10,-307.16,1.18,93|95,2,116804,116804,,0,,0,,
3582,13.21,-306.73,1.07,93|95|97,3,116804,110519,97,1,38|44|47,3,2839.0|2864.0|2864.0,3769|3138|3490
3583,14.50,-306.64,1.18,93|95|97,3,110519,110519,,0,,0,,
3584,14.97,-306.03,1.00,93|95|97,3,110519,110519,,0,,0,,
3585,15.98,-306.13,0.99,93|95|97,3,110519,110519,,0,,0,,
3586,16.71,-305.81,1.43,93|95|97,3,110519,110519,,0,,0,,
3587,16.85,-305.45,1.01,93|95|97,3,110519,110519,,0,,0,,
3588,18.73,-304.62,1.33,93|95|97,3,110519,110519,,0,,0,,
3589,18.78,-304.41,0.88,93|95|97,3,110519,110519,,0,,0,,
3590,19.15,-304.24,1.41,93|95|97,3,110519,110519,,0,,0,,
3591,20.82,-304.13,1.18,93|95|97,3,110519,110519,,0,,0,,
3592,21.68,-304.07,1.35,93|95|97|98,4,110519,114316,98,1,,0,,
3593,22.11,-303.28,1.30,93|95|97|98,4,114316,114316,,0,,0,,
3594,23.07,-303.27,1.33,93|95|97|98,4,114316,114316,,0,,0,,
3595,23.75,-302.83,1.27,93|95|97|98,4,114316,114316,,0,,0,,
3596,24.50,-302.59,1.14,93|95|97|98,4,114316,114316,,0,,0,,
3597,25.22,-302.19,1.20,93|95|97|98,4,114316,114316,,0,,0,,
3598,25.73,-302.35,1.36,93|95|97|98,4,114316,114316,,0,,0,,
3599,26.61,-301.73,1.28,93|95|97|98,4,114316,114316,,0,,0,,
3600,28.25,-301.44,1.51,93|95|97|98,4,114316,114316,,0,,0,,
3601,28.29,-301.26,1.23,93|97|98,3,114316,114316,,0,,0,,
3602,29.20,-300.55,1.14,93|95|97|98,4,114316,114316,,0,,0,,
3603,29.95,-300.93,1.34,95|97|98,3,114316,114316,,0,,0,,
3604,30.62,-300.29,1.00,93|97|98,3,114316,114316,,0,,0,,
3605,31.51,-299.49,1.25,95|97|98|102,4,114316,118688,102,1,,0,,
3606,32.60,-299.51,1.03,95|97|98|101|102,5,118688,119488,101,1,,0,,
3607,33.00,-299.00,0.99,95|97|98|101|102,5,119488,119488,,0,,0,,
3608,33.93,-298.90,1.17,95|97|98|101|102,5,119488,119488,,0,,0,,
3609,34.94,-299.14,1.28,95|97|98|101|102,5,119488,119488,,0,,0,,
3610,35.33,-298.91,1.34,97|98|102,3,119488,119488,,0,,0,,
3611,35.99,-298.12,1.17,95|97|98|101|102,5,119488,119488,,0,,0,,
3612,37.03,-298.10,1.20,95|97|98|101|102,5,119488,119488,,0,,0,,
3613,37.90,-297.84,1.02,95|97|98|101|102|103,6,119488,111329,103,1,43|52|58,3,2865.0|2953.0|3009.0,4448|2624|4951
3614,38.47,-297.78,1.06,95|97|98|101|102|103,6,111329,111329,,0,,0,,
3615,39.42,-297.54,1.17,97|98|102|103,4,111329,111329,,0,,0,,
3616,39.68,-296.89,1.11,97|98|101|102|103,5,111329,111329,,0,,0,,
3617,40.59,-296.90,1.15,95|97|98|101|102|103,6,111329,111329,,0,,0,,
3618,41.50,-296.56,1.09,97|98|101|102|103,5,111329,111329,,0,,0,,
3619,43.18,-295.95,1.30,97|98|101|102|103,5,111329,111329,,0,,0,,
3620,43.07,-296.08,1.22,97|98|102|103,4,111329,111329,,0,,0,,
3621,44.11,-295.19,1.27,97|98|101|102|103,5,111329,111329,,0,,0,,
3622,45.09,-295.03,1.37,97|98|101|102|103,5,111329,111329,,0,,0,,
3623,45.62,-295.00,1.42,97|98|101|102|103,5,111329,111329,,0,,0,,
3624,46.43,-294.53,0.87,97|98|101|102|103,5,111329,111329,,0,,0,,
3625,47.28,-294.35,1.16,97|98|101|102|103,5,111329,111329,,0,,0,,
3626,48.28,-294.00,1.03,97|98|102|103,4,111329,111329,,0,,0,,
3627,48.71,-293.32,1.18,97|98|101|102|103,5,111329,111329,,0,,0,,
3628,49.47,-293.57,1.39,97|98|101|102|103,5,111329,111329,,0,,0,,
3629,50.45,-293.11,1.19,97|98|101|102|103,5,111329,111329,,0,,0,,
3630,51.43,-292.82,1.27,97|98|101|102|103,5,111329,111329,,0,,0,,
3631,51.63,-292.77,1.19,97|98|101|102|103,5,111329,111329,,0,,0,,
3632,52.86,-292.77,1.03,97|98|101|102|103,5,111329,111329,,0,,0,,
3633,53.69,-292.44,1.21,97|98|102|103,4,111329,111329,,0,,0,,
3634,53.86,-291.84,1.28,97|98|102|103,4,111329,111329,,0,,0,,
3635,55.19,-291.54,1.26,97|98|102|103,4,111329,111329,,0,,0,,
3636,55.53,-291.03,1.09,97|98|101|102|103,5,111329,111329,,0,,0,,
3637,56.77,-290.98,1.23,97|98|101|102|103,5,111329,111329,,0,,0,,
3638,57.79,-290.45,1.06,97|98|101|102|103,5,111329,111329,,0,,0,,
3639,58.32,-290.40,1.11,97|98|101|102|103,5,111329,111329,,0,,0,,
3640,59.59,-289.90,1.10,97|98|101|102|103,5,111329,111329,,0,,0,,
3641,59.48,-290.09,1.39,98|103,2,111329,111329,,0,,0,,
3642,59.60,-288.98,1.37,97|98|102|103,4,111329,111329,,0,,0,,
3643,61.13,-289.04,1.18,97|101|102|103,4,111329,111329,,0,,0,,
3644,61.78,-289.21,1.10,97|98|102|103,4,111329,111329,,0,,0,,
3645,62.50,-288.44,0.91,97|98|102|103,4,111329,111329,,0,,0,,
3646,63.13,-287.58,1.09,98|103,2,111329,111329,,0,,0,,
3647,63.44,-286.92,1.04,98|102|103,3,111329,111329,,0,,0,,
3648,64.01,-286.61,0.88,98|102|103|107,4,111329,114137,107,1,,0,,
3649,65.03,-285.72,0.89,98|102|103|107,4,114137,114137,,0,,0,,
3650,65.20,-285.51,1.03,98|102|103|107,4,114137,114137,,0,,0,,
3651,65.97,-284.72,1.06,98|102|103|107,4,114137,114137,,0,,0,,
3652,66.70,-283.97,1.09,98|103|107,3,114137,114137,,0,,0,,
3653,66.97,-283.17,0.96,98|102|103|107,4,114137,114137,,0,,0,,
3654,68.09,-282.80,1.06,98|102|103|107,4,114137,114137,,0,,0,,
3655,68.04,-282.08,1.16,98|102|103|107,4,114137,114137,,0,,0,,
3656,68.92,-281.94,1.20,98|102|103|107,4,114137,114137,,0,,0,,
3657,69.72,-280.75,1.09,98|103|107,3,114137,114137,,0,,0,,
3658,69.32,-280.99,0.93,98|103|107,3,114137,114137,,0,,0,,
3659,70.08,-279.90,1.27,98|103|107,3,114137,114137,,0,,0,,
3660,70.53,-279.28,1.34,98|103|107,3,114137,114137,,0,,0,,
3661,71.47,-278.52,1.44,102|103|107,3,114137,114137,,0,,0,,
3662,72.06,-278.73,1.10,98|103|107,3,114137,114137,,0,,0,,
3663,72.39,-277.00,1.06,98|103|107,3,114137,114137,,0,,0,,
3664,72.68,-276.91,1.24,98|103|107,3,114137,114137,,0,,0,,
3665,72.86,-276.25,1.34,102|103|107,3,114137,114137,,0,,0,,
3666,74.36,-276.51,1.15,101|102|103,3,114137,114137,,0,,0,,
3667,75.29,-277.20,1.23,101|102|103|107,4,114137,114137,,0,,0,,
3668,77.47,-277.13,1.11,102|103|107,3,114137,114137,,0,,0,,
3669,77.85,-277.38,1.21,102|103|107,3,114137,114137,,0,,0,,
3670,78.97,-277.36,1.14,101|102|103,3,114137,114137,,0,,0,,
3671,80.11,-278.13,1.22,102|103,2,114137,114137,,0,,0,,
3672,81.91,-277.94,1.19,102|103,2,114137,114137,,0,,0,,
3673,81.91,-278.66,1.26,101|102|103,3,114137,114137,,0,,0,,
3674,84.04,-278.85,1.34,102|103,2,114137,114137,,0,,0,,
3675,84.50,-278.90,0.96,102,1,114137,114137,,0,,0,,
3676,85.90,-279.33,0.93,102,1,114137,114137,,0,,0,,
3677,86.78,-279.58,1.15,103|107,2,114137,114137,,0,,0,,
3678,88.58,-279.16,0.99,102,1,114137,114137,,0,,0,,
3679,89.51,-280.47,1.42,102,1,114137,114137,,0,,0,,
3680,90.81,-280.06,1.24,,0,114137,114137,,0,,0,,
3681,92.10,-280.39,1.24,109,1,114137,112339,109,1,59|63,2,3010.0|3063.0,2742|5298
3682,93.19,-280.71,1.04,109,1,112339,112339,,0,,0,,
3683,94.49,-281.48,0.95,109,1,112339,112339,,0,,0,,
3684,95.68,-281.21,1.27,107|109,2,112339,112339,,0,,0,,
3685,96.05,-281.19,1.02,109,1,112339,112339,,0,,0,,
3686,97.34,-282.08,1.36,109,1,112339,112339,,0,,0,,
3687,98.79,-281.93,1.07,109,1,112339,112339,,0,,0,,
3688,99.94,-282.23,0.89,109,1,112339,112339,,0,,0,,
3689,101.75,-282.45,0.99,109,1,112339,112339,,0,,0,,
3690,102.94,-282.36,0.90,109,1,112339,112339,,0,,0,,
3691,103.56,-282.68,1.10,109,1,112339,112339,,0,,0,,
3692,104.73,-283.06,1.15,109,1,112339,112339,,0,,0,,
3693,105.63,-283.55,1.11,109,1,112339,112339,,0,,0,,
3694,106.90,-283.84,1.00,109,1,112339,112339,,0,,0,,
3695,108.43,-283.65,1.37,109,1,112339,112339,,0,,0,,
3696,109.47,-283.99,1.26,109,1,112339,112339,,0,,0,,
3697,110.39,-284.62,1.13,109,1,112339,112339,,0,,0,,
3698,111.93,-284.48,1.24,109|112,2,112339,114151,112,1,,0,,
3699,112.60,-285.23,0.97,109|112,2,114151,114151,,0,,0,,
3700,114.27,-285.28,0.99,109|112,2,114151,114151,,0,,0,,
3701,115.09,-285.89,1.10,109|112,2,114151,114151,,0,,0,,
3702,116.18,-285.49,1.30,109|112,2,114151,114151,,0,,0,,
3703,117.37,-286.31,1.37,109|112,2,114151,114151,,0,,0,,
3704,118.56,-286.03,1.08,109|112,2,114151,114151,,0,,0,,
3705,119.58,-286.74,1.09,109|112,2,114151,114151,,0,,0,,
3706,121.17,-287.09,1.18,109|112,2,114151,114151,,0,,0,,
3707,121.86,-286.76,1.10,109|112,2,114151,114151,,0,,0,,
3708,122.85,-287.42,1.21,109|112,2,114151,114151,,0,,0,,
3709,124.24,-287.36,1.18,109|112,2,114151,114151,,0,,0,,
3710,125.52,-287.65,1.24,109|112,2,114151,114151,,0,,0,,
