frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
1514,-309.44,-110.83,1.57,15|16|17|18,4,115014,115014,,0,,0,,
1515,-308.40,-111.31,1.66,10|15|16|17|18,5,115014,115014,,0,,0,,
1516,-307.81,-111.88,1.62,15|16|17|18,4,115014,115014,,0,,0,,
1517,-306.59,-112.00,1.41,15|16|17|18,4,115014,115014,,0,,0,,
1518,-305.51,-113.00,1.46,15|16|17|18,4,115014,115014,,0,,0,,
1519,-305.04,-112.84,1.59,16|17|18,3,115014,115014,,0,,0,,
1520,-303.90,-113.10,1.52,16|17|18,3,115014,115014,,0,,0,,
1521,-303.11,-113.19,1.33,15|16|17|18,4,115014,115014,,0,,0,,
1522,-302.12,-113.95,1.59,15|16|17|18,4,115014,115014,,0,,0,,
1523,-300.58,-114.74,1.41,16|17|18,3,115014,115014,,0,,0,,
1524,-300.26,-114.30,1.46,16|17|18,3,115014,115014,,0,,0,,
1525,-299.11,-114.98,1.50,15|16|17|18,4,115014,115014,,0,,0,,
1526,-298.45,-115.94,1.61,15|16|17|18,4,115014,115014,,0,,0,,
1527,-297.41,-115.95,1.57,16|17|18,3,115014,115014,,0,,0,,
1528,-296.67,-116.15,1.21,15|17|18,3,115014,115014,,0,,0,,
1529,-295.71,-117.08,1.63,15|16|17|18,4,115014,115014,,0,,0,,
1530,-294.84,-117.14,1.49,16|17|18,3,115014,115014,,0,,0,,
1531,-293.97,-117.38,1.46,15|17|18,3,115014,115014,,0,,0,,
1532,-292.56,-118.43,1.62,15|17|18,3,115014,115014,,0,,0,,
1533,-291.63,-118.65,1.40,17|18,2,115014,115014,,0,,0,,
1534,-290.56,-118.93,1.67,17|18,2,115014,115014,,0,,0,,
1535,-289.84,-119.58,1.29,17|18,2,115014,115014,,0,,0,,
1536,-288.79,-120.03,1.36,17|18,2,115014,115014,,0,,0,,
1537,-288.07,-119.68,1.42,17|18|24,3,115014,117774,24,1,,0,,
1538,-286.79,-120.25,1.39,15|17|24,3,117774,117774,,0,,0,,
1539,-286.40,-121.10,1.50,17|18|24,3,117774,117774,,0,,0,,
1540,-285.19,-121.28,1.36,17|18|24,3,117774,117774,,0,,0,,
1541,-284.58,-121.78,1.47,17|18|24,3,117774,117774,,0,,0,,
1542,-283.34,-121.89,1.38,17|18|24,3,117774,117774,,0,,0,,
1543,-282.34,-122.61,1.29,17|23|24,3,117774,119675,23,1,,0,,
1544,-281.66,-122.75,1.53,17|18|23|24,4,119675,119675,,0,,0,,
1545,-280.39,-123.41,1.65,17|23|24,3,119675,119675,,0,,0,,
1546,-279.32,-123.64,1.43,17|23|24,3,119675,119675,,0,,0,,
1547,-279.10,-124.69,1.44,17|23|24,3,119675,119675,,0,,0,,
1548,-277.81,-124.51,1.45,17|18|23|24,4,119675,119675,,0,,0,,
1549,-277.10,-125.09,1.57,17|23|24,3,119675,119675,,0,,0,,
1550,-275.86,-125.28,1.44,17|23|24,3,119675,119675,,0,,0,,
1551,-274.96,-125.92,1.37,17|23|24,3,119675,119675,,0,,0,,
1552,-274.07,-126.48,1.40,17|23|24,3,119675,119675,,0,,0,,
1553,-273.23,-126.31,1.49,17|23|24,3,119675,119675,,0,,0,,
1554,-272.23,-126.60,1.44,17|23|24,3,119675,119675,,0,,0,,
1555,-271.64,-127.47,1.58,17|23|24,3,119675,119675,,0,,0,,
1556,-270.34,-127.50,1.36,22|23|24,3,119675,111212,22,1,64|59|57,3,389.0|440.0|461.0,2837|4199|3334
1557,-269.79,-128.09,1.58,17|22|23|24,4,111212,111212,,0,,0,,
1558,-268.10,-128.45,1.61,22|23|24,3,111212,111212,,0,,0,,
1559,-267.05,-128.99,1.79,22|23|24,3,111212,111212,,0,,0,,
1560,-266.68,-129.23,1.64,22|23|24,3,111212,111212,,0,,0,,
1561,-265.79,-129.59,1.57,22|23|24|26,4,111212,113194,26,1,,0,,
1562,-264.72,-129.87,1.45,22|23|24|26,4,113194,113194,,0,,0,,
1563,-263.09,-130.46,1.59,22|23|24|26,4,113194,113194,,0,,0,,
1564,-262.74,-130.74,1.38,22|23|24|26,4,113194,113194,,0,,0,,
1565,-261.88,-131.56,1.49,22|23|24|26,4,113194,113194,,0,,0,,
1566,-260.86,-131.77,1.47,22|23|24|26,4,113194,113194,,0,,0,,
1567,-260.07,-132.30,1.33,22|23|24|26,4,113194,113194,,0,,0,,
1568,-259.14,-132.77,1.73,22|23|24|26,4,113194,113194,,0,,0,,
1569,-258.28,-132.76,1.42,22|23|24|26,4,113194,113194,,0,,0,,
1570,-257.29,-133.20,1.40,22|23|24|26,4,113194,113194,,0,,0,,
1571,-256.40,-133.51,1.79,22|23|24|26,4,113194,113194,,0,,0,,
1572,-255.14,-133.84,1.50,22|23|24|26,4,113194,113194,,0,,0,,
1573,-254.21,-134.52,1.58,22|23|24|26,4,113194,113194,,0,,0,,
1574,-253.37,-134.67,1.46,22|23|24|26,4,113194,113194,,0,,0,,
1575,-252.26,-135.11,1.27,22|23|24|26,4,113194,113194,,0,,0,,
1576,-251.27,-135.89,1.73,22|23|24|26,4,113194,113194,,0,,0,,
1577,-250.91,-135.87,1.39,22|23|24|26,4,113194,113194,,0,,0,,
1578,-249.63,-136.88,1.70,22|23|24|26,4,113194,113194,,0,,0,,
1579,-248.45,-136.53,1.32,22|23|24|26,4,113194,113194,,0,,0,,
1580,-248.22,-137.10,1.53,22|23|26,3,113194,113194,,0,,0,,
1581,-247.59,-137.65,1.34,22|23|24|26,4,113194,113194,,0,,0,,
1582,-246.23,-137.81,1.34,22|23|24|26,4,113194,113194,,0,,0,,
1583,-244.92,-138.30,1.63,22|23|24|26,4,113194,113194,,0,,0,,
1584,-243.99,-139.20,1.70,23|24|26,3,113194,113194,,0,,0,,
1585,-243.16,-138.53,1.58,22|23|24|26,4,113194,113194,,0,,0,,
1586,-242.93,-139.48,1.51,22|23|26,3,113194,113194,,0,,0,,
1587,-241.44,-140.03,1.17,22|23|24|26,4,113194,113194,,0,,0,,
1588,-240.36,-140.46,1.65,22|23|24|26,4,113194,113194,,0,,0,,
1589,-239.62,-141.05,1.42,23|24|26,3,113194,113194,,0,,0,,
1590,-238.40,-140.94,1.36,22|23|24|26,4,113194,113194,,0,,0,,
1591,-237.54,-141.73,1.44,22|23|26,3,113194,113194,,0,,0,,
1592,-237.08,-141.84,1.40,22|23|26,3,113194,113194,,0,,0,,
1593,-235.91,-142.78,1.41,22|23|26,3,113194,113194,,0,,0,,
1594,-235.10,-142.94,1.63,23|26,2,113194,113194,,0,,0,,
1595,-233.94,-143.19,1.42,23|26,2,113194,113194,,0,,0,,
1596,-232.50,-143.57,1.61,23|26,2,113194,113194,,0,,0,,
1597,-232.37,-143.69,1.78,22|23|26,3,113194,113194,,0,,0,,
1598,-231.32,-144.55,1.30,23|26,2,113194,113194,,0,,0,,
1599,-230.03,-144.65,1.47,23|26,2,113194,113194,,0,,0,,
1600,-229.12,-145.01,1.59,26,1,113194,113194,,0,,0,,
1601,-228.37,-145.48,1.45,26|27,2,113194,116154,27,1,,0,,
1602,-227.23,-145.81,1.66,26|27,2,116154,116154,,0,,0,,
1603,-226.33,-146.15,1.60,22|26|27,3,116154,116154,,0,,0,,
1604,-225.68,-146.94,1.79,26|27,2,116154,116154,,0,,0,,
1605,-224.68,-146.54,1.39,26,1,116154,116154,,0,,0,,
1606,-224.60,-146.57,1.63,26|27,2,116154,116154,,0,,0,,
1607,-224.16,-146.58,1.61,26|31,2,116154,116954,31,1,,0,,
1608,-223.28,-146.54,1.42,26|27|31,3,116954,116954,,0,,0,,
1609,-222.62,-147.00,1.74,26|27|31,3,116954,116954,,0,,0,,
1610,-221.90,-147.09,1.29,26|27|31,3,116954,116954,,0,,0,,
1611,-221.57,-147.46,1.76,26|27|31,3,116954,116954,,0,,0,,
1612,-220.94,-147.31,1.44,26|31,2,116954,116954,,0,,0,,
1613,-219.97,-146.88,1.62,26|31,2,116954,116954,,0,,0,,
1614,-219.58,-147.01,1.46,26|27|31,3,116954,116954,,0,,0,,
1615,-218.60,-147.25,1.28,26|31,2,116954,116954,,0,,0,,
1616,-218.34,-147.00,1.38,26,1,116954,116954,,0,,0,,
1617,-217.76,-146.86,1.49,26|31,2,116954,116954,,0,,0,,
1618,-217.07,-146.57,1.34,26|31,2,116954,116954,,0,,0,,
1619,-216.42,-146.81,1.18,26|27|31,3,116954,116954,,0,,0,,
1620,-216.41,-146.84,1.45,26|31,2,116954,116954,,0,,0,,
1621,-215.01,-146.77,1.44,26|31,2,116954,116954,,0,,0,,
1622,-215.39,-146.70,1.58,26|27|31,3,116954,116954,,0,,0,,
1623,-214.20,-147.02,1.54,26|31,2,116954,116954,,0,,0,,
1624,-213.47,-146.72,1.43,26|27|31,3,116954,116954,,0,,0,,
1625,-212.65,-147.77,1.64,26|27|31,3,116954,116954,,0,,0,,
1626,-212.06,-147.16,1.45,,0,116954,116954,,0,,0,,
1627,-212.07,-147.41,1.56,26,1,116954,116954,,0,,0,,
1628,-211.23,-146.78,1.51,31,1,116954,116954,,0,,0,,
1629,-210.66,-146.84,1.58,26|27|30|31,4,116954,111349,30,1,53|54,2,524.0|524.0,4500|4986
1630,-210.05,-147.13,1.48,26|27|30|31,4,111349,111349,,0,,0,,
1631,-209.31,-147.18,1.70,31,1,111349,111349,,0,,0,,
1632,-208.36,-146.92,1.43,30|31,2,111349,111349,,0,,0,,
1633,-207.91,-147.36,1.57,26|27|30|31,4,111349,111349,,0,,0,,
1634,-207.53,-147.26,1.72,31,1,111349,111349,,0,,0,,
1635,-207.11,-147.14,1.64,31,1,111349,111349,,0,,0,,
1636,-206.50,-147.10,1.52,30|31,2,111349,111349,,0,,0,,
1637,-205.48,-147.47,1.48,31,1,111349,111349,,0,,0,,
1638,-204.70,-147.14,1.44,31|33,2,111349,113416,33,1,,0,,
1639,-204.18,-147.14,1.76,31|33,2,113416,113416,,0,,0,,
1640,-203.13,-147.24,1.20,30|31|33,3,113416,113416,,0,,0,,
1641,-202.96,-147.54,1.50,30|31|33,3,113416,113416,,0,,0,,
1642,-202.23,-147.47,1.86,31|33,2,113416,113416,,0,,0,,
1643,-202.01,-147.58,1.52,30|31|33,3,113416,113416,,0,,0,,
1644,-201.13,-147.75,1.79,27|30|31|33,4,113416,113416,,0,,0,,
1645,-200.71,-148.13,1.64,27|30|31|33,4,113416,113416,,0,,0,,
1646,-200.26,-148.33,1.38,30|31|33,3,113416,113416,,0,,0,,
1647,-198.93,-148.62,1.62,30|31|33,3,113416,113416,,0,,0,,
1648,-198.34,-148.98,1.51,27|30|31|33,4,113416,113416,,0,,0,,
1649,-198.04,-149.60,1.59,27|30|31|33,4,113416,113416,,0,,0,,
1650,-197.14,-149.61,1.36,30|31|33,3,113416,113416,,0,,0,,
1651,-196.40,-149.97,1.40,30|31|33,3,113416,113416,,0,,0,,
1652,-194.95,-150.26,1.50,27|30|31|33,4,113416,113416,,0,,0,,
1653,-195.36,-151.19,1.30,30|31|33,3,113416,113416,,0,,0,,
1654,-193.76,-150.64,1.61,30|31|33,3,113416,113416,,0,,0,,
1655,-193.54,-151.45,1.57,27|30|31|33,4,113416,113416,,0,,0,,
1656,-192.87,-151.33,1.80,30|31|33,3,113416,113416,,0,,0,,
1657,-192.38,-151.94,1.47,30|31|33,3,113416,113416,,0,,0,,
1658,-191.60,-151.93,1.29,30|31|33,3,113416,113416,,0,,0,,
1659,-190.77,-152.71,1.46,27|30|31|33,4,113416,113416,,0,,0,,
1660,-190.40,-152.99,1.61,30|31|33,3,113416,113416,,0,,0,,
1661,-189.14,-153.39,1.51,31|33,2,113416,113416,,0,,0,,
1662,-188.58,-153.20,1.47,27|30|31|33,4,113416,113416,,0,,0,,
1663,-188.22,-154.19,1.57,30|31|33,3,113416,113416,,0,,0,,
1664,-187.27,-153.86,1.57,31|33,2,113416,113416,,0,,0,,
1665,-187.53,-154.02,1.43,30|31|33,3,113416,113416,,0,,0,,
1666,-186.42,-154.43,1.35,30|31|33|34,4,113416,116648,34,1,,0,,
1667,-185.36,-155.21,1.58,30|31|33|34,4,116648,116648,,0,,0,,
1668,-184.89,-155.52,1.70,30|31|33|34,4,116648,116648,,0,,0,,
1669,-183.78,-155.72,1.52,31|33|34,3,116648,116648,,0,,0,,
1670,-183.46,-155.71,1.71,30|31|33|34,4,116648,116648,,0,,0,,
1671,-182.92,-156.11,1.70,30|31|33|34,4,116648,116648,,0,,0,,
1672,-181.80,-156.52,1.61,30|31|33|34,4,116648,116648,,0,,0,,
1673,-181.84,-157.09,1.51,30|31|33|34,4,116648,116648,,0,,0,,
1674,-180.82,-157.12,1.52,30|31|33|34,4,116648,116648,,0,,0,,
1675,-180.28,-157.58,1.57,30|31|33|34,4,116648,116648,,0,,0,,
1676,-179.46,-157.77,1.43,30|31|33|34,4,116648,116648,,0,,0,,
1677,-178.64,-158.12,1.77,30|31|33|34,4,116648,116648,,0,,0,,
1678,-178.30,-158.51,1.53,30|31|33|34,4,116648,116648,,0,,0,,
1679,-177.50,-158.74,1.57,30|31|33|34,4,116648,116648,,0,,0,,
1680,-176.60,-159.14,1.40,30|31|33|34,4,116648,116648,,0,,0,,
1681,-176.18,-159.47,1.56,30|31|33|34,4,116648,116648,,0,,0,,
1682,-175.25,-160.06,1.91,30|31|33|34,4,116648,116648,,0,,0,,
1683,-174.84,-160.29,1.53,31|33|34,3,116648,116648,,0,,0,,
1684,-174.14,-160.49,1.61,30|31|33|34,4,116648,116648,,0,,0,,
1685,-173.87,-160.72,1.61,31|33|34,3,116648,116648,,0,,0,,
1686,-172.63,-160.98,1.41,31|33|34,3,116648,116648,,0,,0,,
1687,-172.12,-161.40,1.71,31|33|34,3,116648,116648,,0,,0,,
1688,-171.37,-161.49,1.61,30|31|33|34,4,116648,116648,,0,,0,,
1689,-170.78,-162.23,1.46,33|34,2,116648,116648,,0,,0,,
1690,-169.30,-162.19,1.37,30|31|33|34,4,116648,116648,,0,,0,,
1691,-169.92,-162.78,1.45,30|31|33|34,4,116648,116648,,0,,0,,
1692,-168.87,-162.64,1.57,31|33|34,3,116648,116648,,0,,0,,
1693,-168.10,-163.77,1.45,33|34,2,116648,116648,,0,,0,,
1694,-166.88,-163.38,1.34,33|34,2,116648,116648,,0,,0,,
1695,-166.48,-164.39,1.33,30|31|33|34,4,116648,116648,,0,,0,,
1696,-166.24,-164.10,1.54,33|34,2,116648,116648,,0,,0,,
1697,-164.99,-164.48,1.69,33|34,2,116648,116648,,0,,0,,
1698,-164.78,-164.69,1.34,33|34,2,116648,116648,,0,,0,,
1699,-163.63,-164.95,1.50,33|34,2,116648,116648,,0,,0,,
1700,-163.18,-165.80,1.29,33|34,2,116648,116648,,0,,0,,
1701,-162.62,-165.81,1.33,33|34,2,116648,116648,,0,,0,,
1702,-161.64,-165.86,1.60,33|34,2,116648,116648,,0,,0,,
1703,-161.07,-166.17,1.76,33|34,2,116648,116648,,0,,0,,
1704,-160.76,-166.52,1.65,33|34,2,116648,116648,,0,,0,,
1705,-159.87,-167.03,1.51,33|34,2,116648,116648,,0,,0,,
1706,-159.27,-167.26,1.82,33|34,2,116648,116648,,0,,0,,
1707,-158.38,-167.56,1.71,33|34,2,116648,116648,,0,,0,,
1708,-157.70,-167.72,1.57,33|34,2,116648,116648,,0,,0,,
1709,-156.76,-168.12,1.49,33|34,2,116648,116648,,0,,0,,
1710,-156.48,-168.34,1.60,33|34,2,116648,116648,,0,,0,,
1711,-155.71,-168.55,1.63,33|34,2,116648,116648,,0,,0,,
1712,-155.05,-169.07,1.45,33|34,2,116648,116648,,0,,0,,
1713,-153.78,-168.20,1.43,33|34,2,116648,116648,,0,,0,,
1714,-153.09,-167.47,1.49,33|34,2,116648,116648,,0,,0,,
1715,-152.33,-167.26,1.55,34,1,116648,116648,,0,,0,,
1716,-151.78,-166.84,1.42,34,1,116648,116648,,0,,0,,
1717,-150.37,-166.35,1.55,34,1,116648,116648,,0,,0,,
1718,-150.19,-166.21,1.32,34,1,116648,116648,,0,,0,,
1719,-148.97,-165.84,1.38,34,1,116648,116648,,0,,0,,
1720,-147.87,-165.35,1.53,34,1,116648,116648,,0,,0,,
1721,-147.55,-165.43,1.54,34,1,116648,116648,,0,,0,,
1722,-146.57,-164.84,1.69,34,1,116648,116648,,0,,0,,
1723,-146.03,-164.25,1.48,34,1,116648,116648,,0,,0,,
1724,-144.60,-164.20,1.45,34,1,116648,116648,,0,,0,,
1725,-144.18,-163.86,1.67,34,1,116648,116648,,0,,0,,
1726,-143.24,-163.40,1.50,,0,116648,116648,,0,,0,,
1727,-143.21,-162.85,1.45,34,1,116648,116648,,0,,0,,
1728,-141.54,-162.31,1.67,34,1,116648,116648,,0,,0,,
1729,-140.54,-162.43,1.62,34,1,116648,116648,,0,,0,,
1730,-139.55,-162.08,1.63,,0,116648,116648,,0,,0,,
1731,-139.03,-161.67,1.33,34,1,116648,116648,,0,,0,,
1732,-137.96,-161.67,1.73,34,1,116648,116648,,0,,0,,
1733,-137.43,-160.93,1.44,,0,116648,116648,,0,,0,,
1734,-136.79,-160.25,1.63,,0,116648,116648,,0,,0,,
1735,-135.67,-160.05,1.48,,0,116648,116648,,0,,0,,
1736,-134.69,-159.55,1.40,,0,116648,116648,,0,,0,,
1737,-134.26,-158.85,1.71,34,1,116648,116648,,0,,0,,
1738,-133.16,-159.38,1.65,34,1,116648,116648,,0,,0,,
1739,-132.61,-159.15,1.64,,0,116648,116648,,0,,0,,
1740,-130.89,-158.33,1.38,,0,116648,116648,,0,,0,,
1741,-131.02,-158.17,1.67,,0,116648,116648,,0,,0,,
1742,-129.83,-157.51,1.57,,0,116648,116648,,0,,0,,
1743,-129.07,-157.88,1.71,34,1,116648,116648,,0,,0,,
1744,-128.39,-158.18,1.81,,0,116648,116648,,0,,0,,
1745,-127.85,-158.15,1.84,,0,116648,116648,,0,,0,,
1746,-126.79,-158.92,1.44,,0,116648,116648,,0,,0,,
1747,-126.00,-159.22,1.71,,0,116648,116648,,0,,0,,
1748,-125.37,-159.16,1.62,,0,116648,116648,,0,,0,,
1749,-123.97,-159.59,1.44,,0,116648,116648,,0,,0,,
1750,-123.44,-160.27,1.37,34,1,116648,116648,,0,,0,,
1751,-123.34,-160.74,1.44,,0,116648,116648,,0,,0,,
1752,-122.16,-161.11,1.63,,0,116648,116648,,0,,0,,
1753,-121.56,-160.54,1.58,,0,116648,116648,,0,,0,,
1754,-120.50,-160.89,1.51,,0,116648,116648,,0,,0,,
1755,-119.88,-161.20,1.54,,0,116648,116648,,0,,0,,
1756,-119.15,-161.87,1.43,,0,116648,116648,,0,,0,,
1757,-118.48,-162.55,1.45,,0,116648,116648,,0,,0,,
1758,-117.42,-161.65,1.25,,0,116648,116648,,0,,0,,
1759,-116.55,-162.79,1.44,,0,116648,116648,,0,,0,,
1760,-116.23,-162.59,1.40,,0,116648,116648,,0,,0,,
1761,-115.03,-163.03,1.63,,0,116648,116648,,0,,0,,
1762,-114.68,-163.52,1.60,,0,116648,116648,,0,,0,,
1763,-113.59,-163.93,1.54,,0,116648,116648,,0,,0,,
1764,-113.69,-164.39,1.61,,0,116648,116648,,0,,0,,
1765,-112.20,-164.25,1.58,,0,116648,116648,,0,,0,,
1766,-111.66,-164.85,1.57,,0,116648,116648,,0,,0,,
1767,-110.13,-165.19,1.32,,0,116648,116648,,0,,0,,
1768,-109.85,-165.11,1.66,,0,116648,116648,,0,,0,,
1769,-108.98,-165.76,1.61,38,1,116648,111069,38,1,50|46|48,3,546.0|658.0|658.0,3063|1018|4986
1770,-108.15,-165.68,1.49,38,1,111069,111069,,0,,0,,
1771,-108.03,-166.00,1.67,38,1,111069,111069,,0,,0,,
1772,-106.87,-166.54,1.76,38,1,111069,111069,,0,,0,,
1773,-106.38,-166.52,1.54,38,1,111069,111069,,0,,0,,
1774,-105.06,-167.41,1.65,38,1,111069,111069,,0,,0,,
1775,-104.47,-167.39,1.44,38,1,111069,111069,,0,,0,,
1776,-103.80,-167.70,1.44,38,1,111069,111069,,0,,0,,
1777,-102.91,-168.04,1.57,38,1,111069,111069,,0,,0,,
1778,-102.31,-168.15,1.55,38,1,111069,111069,,0,,0,,
1779,-101.61,-168.73,1.49,38,1,111069,111069,,0,,0,,
1780,-100.76,-168.68,1.56,38,1,111069,111069,,0,,0,,
1781,-99.65,-169.20,1.38,38,1,111069,111069,,0,,0,,
1782,-99.24,-169.51,1.57,38,1,111069,111069,,0,,0,,
1783,-98.56,-169.60,1.48,38,1,111069,111069,,0,,0,,
1784,-97.56,-169.41,1.60,38,1,111069,111069,,0,,0,,
1785,-96.36,-170.33,1.52,38,1,111069,111069,,0,,0,,
1786,-96.41,-170.79,1.56,38,1,111069,111069,,0,,0,,
1787,-95.13,-170.90,1.36,38,1,111069,111069,,0,,0,,
1788,-94.70,-170.88,1.38,38,1,111069,111069,,0,,0,,
1789,-93.55,-171.38,1.48,38,1,111069,111069,,0,,0,,
1790,-93.22,-171.67,1.67,38,1,111069,111069,,0,,0,,
1791,-92.45,-172.44,1.54,38,1,111069,111069,,0,,0,,
1792,-91.50,-172.34,1.55,38,1,111069,111069,,0,,0,,
1793,-90.71,-172.75,1.51,38,1,111069,111069,,0,,0,,
1794,-90.03,-172.77,1.47,38,1,111069,111069,,0,,0,,
1795,-88.98,-173.22,1.35,38|41,2,111069,113819,41,1,,0,,
1796,-88.67,-173.73,1.51,38|41,2,113819,113819,,0,,0,,
1797,-88.19,-173.74,1.56,38|41,2,113819,113819,,0,,0,,
1798,-86.31,-174.02,1.42,38|40|41,3,113819,116750,40,1,,0,,
1799,-85.65,-174.73,1.54,38|40|41,3,116750,116750,,0,,0,,
1800,-85.56,-174.53,1.52,38|40|41,3,116750,116750,,0,,0,,
1801,-85.16,-174.79,1.44,38|40|41,3,116750,116750,,0,,0,,
1802,-83.94,-175.51,1.51,38|40|41,3,116750,116750,,0,,0,,
1803,-83.20,-175.67,1.60,38|40|41,3,116750,116750,,0,,0,,
1804,-82.11,-176.12,1.44,38|40|41,3,116750,116750,,0,,0,,
1805,-80.98,-176.09,1.74,38|40|41,3,116750,116750,,0,,0,,
1806,-80.61,-176.22,1.57,38|40|41,3,116750,116750,,0,,0,,
1807,-80.19,-176.55,1.67,38|40|41,3,116750,116750,,0,,0,,
1808,-78.96,-177.28,1.45,38|40|41,3,116750,116750,,0,,0,,
1809,-78.36,-177.07,1.61,38|40|41,3,116750,116750,,0,,0,,
1810,-77.92,-177.75,1.54,38|40|41,3,116750,116750,,0,,0,,
1811,-76.54,-177.08,1.60,38|40|41,3,116750,116750,,0,,0,,
1812,-76.50,-178.05,1.37,40,1,116750,116750,,0,,0,,
1813,-75.70,-178.32,1.42,38|40|41,3,116750,116750,,0,,0,,
1814,-75.12,-178.21,1.36,38|40|41,3,116750,116750,,0,,0,,
1815,-74.15,-177.80,1.54,38|40|41,3,116750,116750,,0,,0,,
1816,-73.53,-177.32,1.59,38|40|41,3,116750,116750,,0,,0,,
1817,-73.05,-178.28,1.51,38|40|41,3,116750,116750,,0,,0,,
1818,-72.13,-177.93,1.49,38|40|41,3,116750,116750,,0,,0,,
1819,-71.84,-177.87,1.85,40,1,116750,116750,,0,,0,,
1820,-71.96,-178.35,1.80,38|40|41,3,116750,116750,,0,,0,,
1821,-70.61,-178.32,1.59,38|40|41,3,116750,116750,,0,,0,,
1822,-70.07,-178.21,1.39,38|40|41,3,116750,116750,,0,,0,,
1823,-69.34,-178.25,1.36,38|40|41,3,116750,116750,,0,,0,,
1824,-69.53,-178.19,1.59,38|40|41,3,116750,116750,,0,,0,,
1825,-68.21,-178.67,1.55,38|40|41,3,116750,116750,,0,,0,,
1826,-67.34,-177.64,1.74,38|40|41,3,116750,116750,,0,,0,,
1827,-67.14,-178.31,1.59,40,1,116750,116750,,0,,0,,
1828,-66.80,-178.32,1.60,38|40|41,3,116750,116750,,0,,0,,
1829,-65.93,-178.34,1.51,38|40|41,3,116750,116750,,0,,0,,
1830,-65.28,-178.55,1.64,38|40|41,3,116750,116750,,0,,0,,
1831,-64.48,-178.30,1.52,38|40|41,3,116750,116750,,0,,0,,
1832,-64.09,-178.23,1.57,38|40|41,3,116750,116750,,0,,0,,
1833,-63.40,-178.40,1.79,38|40|41,3,116750,116750,,0,,0,,
1834,-62.53,-178.37,1.69,38|40|41,3,116750,116750,,0,,0,,
1835,-62.15,-178.34,1.56,38|40|41,3,116750,116750,,0,,0,,
1836,-61.21,-178.16,1.48,38|40|41,3,116750,116750,,0,,0,,
1837,-60.90,-179.08,1.54,38|40|41,3,116750,116750,,0,,0,,
1838,-60.18,-178.75,1.54,38|40|41,3,116750,116750,,0,,0,,
1839,-59.49,-178.60,1.49,38|40|41,3,116750,116750,,0,,0,,
1840,-59.08,-177.99,1.55,38|40|41,3,116750,116750,,0,,0,,
1841,-58.51,-178.30,1.53,38|40|41,3,116750,116750,,0,,0,,
1842,-57.54,-178.55,1.59,38|40|41,3,116750,116750,,0,,0,,
1843,-57.31,-178.82,1.50,38|40|41,3,116750,116750,,0,,0,,
1844,-56.31,-178.74,1.44,38|40|41,3,116750,116750,,0,,0,,
1845,-55.89,-178.78,1.47,38|40|41,3,116750,116750,,0,,0,,
1846,-55.25,-178.76,1.28,38|40|41,3,116750,116750,,0,,0,,
1847,-54.71,-178.28,1.45,38|40|41,3,116750,116750,,0,,0,,
1848,-53.85,-178.59,1.50,38|40|41,3,116750,116750,,0,,0,,
1849,-53.46,-178.37,1.59,38|40|41,3,116750,116750,,0,,0,,
1850,-52.54,-178.69,1.66,40|41,2,116750,116750,,0,,0,,
1851,-52.76,-178.71,1.72,40|41,2,116750,116750,,0,,0,,
1852,-51.61,-178.76,1.62,40|41,2,116750,116750,,0,,0,,
1853,-51.40,-178.41,1.38,40|41,2,116750,116750,,0,,0,,
1854,-50.60,-179.04,1.30,40|41,2,116750,116750,,0,,0,,
1855,-50.04,-178.33,1.45,38|40|41,3,116750,116750,,0,,0,,
1856,-49.06,-178.50,1.62,40|41,2,116750,116750,,0,,0,,
1857,-48.49,-178.29,1.58,38|41,2,116750,116750,,0,,0,,
1858,-48.44,-177.53,1.58,40|41,2,116750,116750,,0,,0,,
1859,-47.09,-178.35,1.37,40|41|45,3,116750,111048,45,1,44|42|43,3,666.0|695.0|702.0,3257|3011|2959
1860,-46.86,-177.69,1.50,38|41,2,111048,111048,,0,,0,,
1861,-46.04,-177.55,1.54,40|41|45,3,111048,111048,,0,,0,,
1862,-45.32,-177.36,1.33,41|45,2,111048,111048,,0,,0,,
1863,-45.06,-177.01,1.49,40|41|45,3,111048,111048,,0,,0,,
1864,-44.39,-176.94,1.76,40|41|45,3,111048,111048,,0,,0,,
1865,-44.07,-177.04,1.58,40|41|45,3,111048,111048,,0,,0,,
1866,-42.72,-176.50,1.59,41|45,2,111048,111048,,0,,0,,
1867,-42.51,-176.31,1.50,40|41|45,3,111048,111048,,0,,0,,
1868,-41.67,-176.59,1.28,40|41|45,3,111048,111048,,0,,0,,
1869,-41.54,-176.10,1.46,41,1,111048,111048,,0,,0,,
1870,-41.15,-175.95,1.46,40|41|45,3,111048,111048,,0,,0,,
1871,-39.65,-175.73,1.43,41,1,111048,111048,,0,,0,,
1872,-39.91,-175.01,1.36,41,1,111048,111048,,0,,0,,
1873,-39.08,-174.57,1.54,41|45,2,111048,111048,,0,,0,,
1874,-38.58,-174.51,1.48,41|45,2,111048,111048,,0,,0,,
1875,-38.44,-174.20,1.54,41,1,111048,111048,,0,,0,,
1876,-38.11,-174.09,1.25,41|45,2,111048,111048,,0,,0,,
1877,-37.48,-173.88,1.57,41|45,2,111048,111048,,0,,0,,
